run,device,device_name,sm,sm_count,cell,axis,points,voxel_m,pool_blocks,blocks,load_factor,batch,scratch_slots,arm,stage,p50_ms,p95_ms,p99_ms,min_ms,mean_ms,n,gpu_state
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,allocate,0.085732,0.086248,0.086280,0.084952,0.085649,30,"2827, 13801, 44, 141.45"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,update,0.088256,0.088732,0.089000,0.087288,0.088173,30,"2827, 13801, 44, 141.45"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.010376,0.011232,0.011292,0.010020,0.010544,30,"2827, 13801, 45, 148.60"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.069972,0.070708,0.070708,0.069044,0.069938,30,"2827, 13801, 45, 148.60"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.017512,0.018116,0.018116,0.016768,0.017503,30,"2827, 13801, 45, 148.60"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.082476,0.084220,0.084756,0.079104,0.082523,30,"2827, 13801, 45, 148.60"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,0.149508,0.150204,0.150204,0.148812,0.149561,30,"2827, 13801, 45, 148.60"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.118252,0.119144,0.119408,0.117228,0.118261,30,"2827, 13801, 45, 148.60"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.051856,0.052708,0.052836,0.051012,0.051863,30,"2827, 13801, 48, 162.66"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.545660,0.548844,0.551308,0.540684,0.545330,30,"2827, 13801, 48, 162.66"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.062504,0.063504,0.063708,0.061516,0.062518,30,"2827, 13801, 48, 162.66"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.564952,0.569964,0.570288,0.560300,0.565499,30,"2827, 13801, 48, 162.66"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,1.125340,1.130760,1.131952,1.120512,1.125717,30,"2827, 13801, 48, 162.66"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.641272,0.643156,0.643316,0.636500,0.640924,30,"2827, 13801, 48, 162.66"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.078944,0.080308,0.080364,0.078372,0.079230,30,"2827, 13801, 49, 170.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.896240,0.901892,0.904044,0.891628,0.896754,30,"2827, 13801, 49, 170.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.095252,0.097220,0.097492,0.093020,0.095113,30,"2827, 13801, 49, 170.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.928040,0.935432,0.940396,0.921312,0.928495,30,"2827, 13801, 49, 170.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,1.942636,1.947244,1.948368,1.937280,1.942446,30,"2827, 13801, 49, 170.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,1.044664,1.049704,1.051972,1.035132,1.043763,30,"2827, 13801, 49, 170.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A3-cuda,allocate,0.023736,0.024832,0.025004,0.023056,0.023915,30,"2827, 13801, 49, 160.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A3-cuda,update,0.243024,0.246000,0.246580,0.238372,0.242475,30,"2827, 13801, 49, 160.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A4-rust,allocate,0.035368,0.036144,0.036336,0.034188,0.035263,30,"2827, 13801, 49, 160.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A4-rust,update,0.271608,0.273836,0.274152,0.267216,0.271062,30,"2827, 13801, 49, 160.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A5-triton,allocate,0.500840,0.503528,0.503720,0.498044,0.501057,30,"2827, 13801, 49, 160.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A5-triton,update,0.306668,0.310508,0.310512,0.302192,0.306422,30,"2827, 13801, 49, 160.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A3-cuda,allocate,0.032496,0.032652,0.032724,0.031780,0.032449,30,"2827, 13801, 48, 173.32"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A3-cuda,update,0.278320,0.279968,0.280460,0.275336,0.277921,30,"2827, 13801, 48, 173.32"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A4-rust,allocate,0.041116,0.041732,0.041768,0.040288,0.041094,30,"2827, 13801, 48, 173.32"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A4-rust,update,0.290348,0.292124,0.293168,0.287452,0.290203,30,"2827, 13801, 48, 173.32"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A5-triton,allocate,0.503476,0.505744,0.507304,0.499672,0.503289,30,"2827, 13801, 48, 173.32"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A5-triton,update,0.346840,0.350696,0.350968,0.343248,0.346970,30,"2827, 13801, 48, 173.32"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-2.0,extent,320000,0.010000,131072,18160,0.069275,8,65536,A3-cuda,allocate,0.044728,0.044972,0.045180,0.044000,0.044632,30,"2827, 13801, 49, 170.12"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-2.0,extent,320000,0.010000,131072,18160,0.069275,8,65536,A3-cuda,update,0.619404,0.621552,0.622352,0.616072,0.619443,30,"2827, 13801, 49, 170.12"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-2.0,extent,320000,0.010000,131072,18160,0.069275,8,65536,A4-rust,allocate,0.051912,0.052248,0.052252,0.051188,0.051855,30,"2827, 13801, 49, 170.12"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-2.0,extent,320000,0.010000,131072,18160,0.069275,8,65536,A4-rust,update,0.595524,0.596564,0.596596,0.593736,0.595398,30,"2827, 13801, 49, 170.12"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-2.0,extent,320000,0.010000,131072,18160,0.069275,8,65536,A5-triton,allocate,0.507164,0.510352,0.511944,0.504432,0.507460,30,"2827, 13801, 49, 170.12"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,r-2.0,extent,320000,0.010000,131072,18160,0.069275,8,65536,A5-triton,update,0.774144,0.776200,0.776300,0.769264,0.773695,30,"2827, 13801, 49, 170.12"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A3-cuda,allocate,0.028320,0.029420,0.029436,0.027772,0.028549,30,"2827, 13801, 50, 163.35"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A3-cuda,update,0.255268,0.258280,0.259808,0.252428,0.255350,30,"2827, 13801, 50, 163.35"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A4-rust,allocate,0.041920,0.042640,0.042948,0.041096,0.041884,30,"2827, 13801, 50, 163.35"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A4-rust,update,0.275704,0.279596,0.280368,0.269864,0.275595,30,"2827, 13801, 50, 163.35"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A5-triton,allocate,0.504456,0.508796,0.508864,0.501812,0.504950,30,"2827, 13801, 50, 163.35"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A5-triton,update,0.332408,0.334544,0.337008,0.328820,0.332314,30,"2827, 13801, 50, 163.35"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A3-cuda,allocate,0.029448,0.029616,0.029624,0.028336,0.029193,30,"2827, 13801, 50, 157.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A3-cuda,update,0.334068,0.336652,0.336780,0.331024,0.334032,30,"2827, 13801, 50, 157.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A4-rust,allocate,0.035848,0.036384,0.036572,0.035448,0.035893,30,"2827, 13801, 50, 157.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A4-rust,update,0.343848,0.346348,0.346368,0.340976,0.343938,30,"2827, 13801, 50, 157.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A5-triton,allocate,0.501920,0.505192,0.505196,0.498564,0.501981,30,"2827, 13801, 50, 157.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A5-triton,update,0.373992,0.377132,0.378336,0.371064,0.374205,30,"2827, 13801, 50, 157.75"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A3-cuda,allocate,0.037232,0.037460,0.038060,0.036996,0.037276,30,"2827, 13801, 51, 179.70"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A3-cuda,update,0.435208,0.436868,0.438272,0.433520,0.435496,30,"2827, 13801, 51, 179.70"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A4-rust,allocate,0.045984,0.046316,0.046328,0.045684,0.045983,30,"2827, 13801, 51, 179.70"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A4-rust,update,0.440776,0.443316,0.443364,0.438504,0.440806,30,"2827, 13801, 51, 179.70"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A5-triton,allocate,0.664340,0.666704,0.670044,0.660044,0.664068,30,"2827, 13801, 51, 179.70"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A5-triton,update,0.551540,0.552956,0.553548,0.548712,0.551377,30,"2827, 13801, 51, 179.70"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A3-cuda,allocate,0.023200,0.023608,0.024564,0.022860,0.023228,30,"2827, 13801, 52, 195.36"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A3-cuda,update,0.365036,0.366716,0.367524,0.362768,0.365191,30,"2827, 13801, 52, 195.36"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A4-rust,allocate,0.028680,0.029060,0.029088,0.028096,0.028636,30,"2827, 13801, 52, 195.36"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A4-rust,update,0.366812,0.368376,0.369584,0.364396,0.366856,30,"2827, 13801, 52, 195.36"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,allocate,0.662852,0.665368,0.666724,0.659556,0.662525,30,"2827, 13801, 52, 195.36"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,update,0.471008,0.474324,0.474888,0.468332,0.471106,30,"2827, 13801, 52, 195.36"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A3-cuda,allocate,0.020116,0.020224,0.020244,0.019416,0.020044,30,"2820, 13801, 54, 199.07"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A3-cuda,update,0.192564,0.193972,0.194108,0.192288,0.192907,30,"2820, 13801, 54, 199.07"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A4-rust,allocate,0.026800,0.027064,0.027108,0.026560,0.026808,30,"2820, 13801, 54, 199.07"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A4-rust,update,0.200944,0.202432,0.202724,0.198876,0.200860,30,"2820, 13801, 54, 199.07"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A5-triton,allocate,0.637308,0.641508,0.642152,0.633280,0.637029,30,"2820, 13801, 54, 199.07"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A5-triton,update,0.290232,0.291180,0.291756,0.289012,0.290222,30,"2820, 13801, 54, 199.07"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A3-cuda,allocate,0.023232,0.023380,0.023384,0.022660,0.023230,30,"2820, 13801, 56, 197.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A3-cuda,update,0.424200,0.424784,0.425728,0.422664,0.423917,30,"2820, 13801, 56, 197.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A4-rust,allocate,0.028880,0.029680,0.029748,0.028800,0.028998,30,"2820, 13801, 56, 197.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A4-rust,update,0.430328,0.431592,0.431928,0.428432,0.430189,30,"2820, 13801, 56, 197.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A5-triton,allocate,0.661116,0.663092,0.664500,0.656232,0.660706,30,"2820, 13801, 56, 197.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A5-triton,update,0.546640,0.547668,0.548640,0.543820,0.546398,30,"2820, 13801, 56, 197.88"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A3-cuda,allocate,0.022180,0.022976,0.025812,0.021864,0.022291,30,"2820, 13801, 56, 199.78"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A3-cuda,update,0.339724,0.341508,0.341860,0.337264,0.339428,30,"2820, 13801, 56, 199.78"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A4-rust,allocate,0.028880,0.029688,0.030860,0.028584,0.028988,30,"2820, 13801, 56, 199.78"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A4-rust,update,0.345060,0.346096,0.346732,0.343240,0.344995,30,"2820, 13801, 56, 199.78"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A5-triton,allocate,0.653560,0.657244,0.657788,0.651316,0.654042,30,"2820, 13801, 56, 199.78"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A5-triton,update,0.430712,0.432356,0.432424,0.428764,0.430887,30,"2820, 13801, 56, 199.78"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A3-cuda,allocate,0.026624,0.027492,0.027600,0.026444,0.026678,30,"2820, 13801, 56, 195.58"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A3-cuda,update,0.470924,0.472464,0.473328,0.467704,0.471074,30,"2820, 13801, 56, 195.58"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A4-rust,allocate,0.034480,0.034836,0.035180,0.033980,0.034500,30,"2820, 13801, 56, 195.58"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A4-rust,update,0.472284,0.474336,0.474592,0.468724,0.472176,30,"2820, 13801, 56, 195.58"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A5-triton,allocate,0.659164,0.662348,0.663128,0.655456,0.659307,30,"2820, 13801, 56, 195.58"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A5-triton,update,0.652776,0.656120,0.656892,0.649952,0.652964,30,"2820, 13801, 56, 195.58"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A3-cuda,allocate,0.024744,0.024864,0.024868,0.024408,0.024732,30,"2820, 13801, 58, 198.30"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A3-cuda,update,0.375180,0.376700,0.378252,0.373512,0.375549,30,"2820, 13801, 58, 198.30"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A4-rust,allocate,0.032812,0.033028,0.033220,0.032440,0.032792,30,"2820, 13801, 58, 198.30"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A4-rust,update,0.384200,0.386756,0.387164,0.382176,0.384386,30,"2820, 13801, 58, 198.30"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A5-triton,allocate,0.653044,0.656164,0.656204,0.648980,0.652770,30,"2820, 13801, 58, 198.30"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A5-triton,update,0.489828,0.490972,0.491440,0.488656,0.489862,30,"2820, 13801, 58, 198.30"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A3-cuda,allocate,0.021708,0.022348,0.023904,0.021528,0.021809,30,"2820, 13801, 58, 208.44"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A3-cuda,update,0.117048,0.117532,0.117688,0.115448,0.116943,30,"2820, 13801, 58, 208.44"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A4-rust,allocate,0.030572,0.030848,0.031008,0.030048,0.030508,30,"2820, 13801, 58, 208.44"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A4-rust,update,0.127212,0.128304,0.128668,0.126292,0.127223,30,"2820, 13801, 58, 208.44"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A5-triton,allocate,0.660324,0.664816,0.665912,0.655652,0.660174,30,"2820, 13801, 58, 208.44"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A5-triton,update,0.217576,0.218604,0.219020,0.216424,0.217539,30,"2820, 13801, 58, 208.44"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A3-cuda,allocate,0.023276,0.025792,0.026540,0.022964,0.023503,30,"2820, 13801, 57, 197.61"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A3-cuda,update,0.444292,0.447240,0.447372,0.442604,0.444383,30,"2820, 13801, 57, 197.61"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A4-rust,allocate,0.030900,0.032588,0.032848,0.030584,0.031078,30,"2820, 13801, 57, 197.61"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A4-rust,update,0.439780,0.441740,0.442352,0.437244,0.439727,30,"2820, 13801, 57, 197.61"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A5-triton,allocate,0.666036,0.669228,0.670536,0.661244,0.665342,30,"2820, 13801, 57, 197.61"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A5-triton,update,0.622192,0.625140,0.626480,0.618584,0.622517,30,"2820, 13801, 57, 197.61"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000-cold,coldwarm,393624,0.010000,65536,9321,0.071114,8,65536,A3-cuda,allocate,0.034368,0.035564,0.035756,0.033972,0.034453,30,"2820, 13801, 56, 180.74"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000-cold,coldwarm,393624,0.010000,65536,9321,0.071114,8,65536,A3-cuda,update,0.414208,0.416916,0.417104,0.410872,0.414368,30,"2820, 13801, 56, 180.74"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000-cold,coldwarm,393624,0.010000,65536,9321,0.071114,8,65536,A4-rust,allocate,0.044740,0.045620,0.046124,0.043936,0.044731,30,"2820, 13801, 56, 180.74"
1,0,"NVIDIA GeForce RTX 5070 Ti",120,70,diner-p000-cold,coldwarm,393624,0.010000,65536,9321,0.071114,8,65536,A4-rust,update,0.422224,0.424544,0.425032,0.419512,0.422270,30,"2820, 13801, 56, 180.74"
